FID_Indore,FID_all_Gr,GRID_ID,Shape_Leng,OBJECTID_1,GRID_ID_1,ZONE_CODE,COUNT,AREA,MEAN,OID_,GRID_ID_12,sum_Road_l,sum_Length,Polyline_C,sum_Transp,Point_Coun,sum_Nos,Point_Co_1,sum_Nos_1,Point_Co_2,School_Nos,Shape_Le_1,Shape_Ar_1,sum_Health,Point_Co_3,Shape_Le_2,Shape_Area,Direction
1,7126,FG-209,2999.955996,4910,FG-209,4910,1,6.94444E-05,1039.914551,57202,,2.127843067,2.128231433,7,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.01977328,2.12902E-05,South_East
1,7127,FH-209,2999.955996,0,FH-209,0,0,0,0,57203,,0.88602972,0.885819285,2,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.020446213,2.43847E-05,South_East
1,7236,DX-208,2999.955996,4998,DX-208,4998,1,6.94444E-05,1036.902344,57663,,6.437790483,6.438847011,32,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.02188751,2.98252E-05,South_West
1,7237,DY-208,2999.955996,4999,DY-208,4999,1,6.94444E-05,1719.62793,57664,,4.597071982,4.597592825,30,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.023017225,3.41211E-05,South_West
1,7238,DZ-208,2999.955996,5000,DZ-208,5000,1,6.94444E-05,1661.227173,57665,,3.596412156,3.596401256,17,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025917804,4.83598E-05,South_West
1,7239,EA-208,2999.955996,5001,EA-208,5001,1,6.94444E-05,1296.886963,57666,,2.932929229,2.932523272,11,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025918125,4.83611E-05,South_West
1,7240,EB-208,2999.955996,5002,EB-208,5002,1,6.94444E-05,1061.052612,57667,,0.657458731,0.657699286,3,0,0,0,0,0,0,0,2999.955996,649499.99885800000,0,0,0.025917806,4.83598E-05,South_West
1,7241,EC-208,2999.955996,0,EC-208,0,0,0,0,57668,,0.937967483,0.938133226,2,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025918125,4.83611E-05,South_West
1,7242,ED-208,2999.955996,5003,ED-208,5003,1,6.94444E-05,1246.80188,57669,,1.383291804,1.383308184,5,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025917806,4.83598E-05,South_West
1,7243,EE-208,2999.955996,5004,EE-208,5004,1,6.94444E-05,1739.794922,57670,,3.420693055,3.420954245,18,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025918123,4.83611E-05,South_West
1,7244,EF-208,2999.955996,5005,EF-208,5005,1,6.94444E-05,3062.987549,57671,,4.127538436,4.127016139,24,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025917806,4.83598E-05,South_West
1,7245,EG-208,2999.955996,5006,EG-208,5006,1,6.94444E-05,7628.847656,57672,,5.984689809,5.983624478,45,0,0,0,1,0,0,1,2999.955996,649499.99886000000,0,0,0.025918125,4.83611E-05,South_West
1,7246,EH-208,2999.955996,0,EH-208,0,0,0,0,57673,,16.14677425,16.14731308,120,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.022665367,1.36052E-05,South_West
1,7247,EI-208,2999.955996,5007,EI-208,5007,1,6.94444E-05,13098.66894530000,57674,,13.47266833,13.47354988,104,0,0,0,1,0,0,1,2999.955996,649499.99886000000,0,0,0.021625874,2.77984E-05,South_West
1,7262,EX-208,2999.955996,5019,EX-208,5019,1,6.94444E-05,6907.503418,57689,,10.53442502,10.53299255,61,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.022555543,2.39786E-05,South_East
1,7263,EY-208,2999.955996,5020,EY-208,5020,1,6.94444E-05,5995.047852,57690,,6.81691433,6.816324183,49,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.026579813,4.74346E-05,South_East
1,7264,EZ-208,2999.955996,5021,EZ-208,5021,1,6.94444E-05,5778.646973,57691,,11.37453144,11.37478625,104,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025917806,4.83598E-05,South_East
1,7265,FA-208,2999.955996,5022,FA-208,5022,1,6.94444E-05,6116.133301,57692,,7.328693881,7.32868026,51,0,0,0,0,1,1,1,2999.955996,649499.99886000000,3,3,0.025918123,4.83611E-05,South_East
1,7266,FB-208,2999.955996,5023,FB-208,5023,1,6.94444E-05,3402.705078,57693,,3.44992851,3.450004381,22,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025917806,4.83598E-05,South_East
1,7267,FC-208,2999.955996,0,FC-208,0,0,0,0,57694,,4.036696299,4.037076051,14,0,0,0,0,1,1,1,2999.955996,649499.99886000000,0,0,0.025918125,4.83611E-05,South_East
1,7268,FD-208,2999.955996,5024,FD-208,5024,1,6.94444E-05,1741.547607,57695,,2.630284946,2.62990436,14,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025917806,4.83598E-05,South_East
1,7269,FE-208,2999.955996,5025,FE-208,5025,1,6.94444E-05,2200.617676,57696,,3.303777375,3.302211006,14,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025918125,4.83611E-05,South_East
1,7270,FF-208,2999.955996,5026,FF-208,5026,1,6.94444E-05,1734.166382,57697,,3.276538388,3.276409439,14,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025917805,4.83598E-05,South_East
1,7271,FG-208,2999.955996,5027,FG-208,5027,1,6.94444E-05,1709.703613,57698,,1.151964348,1.151958469,2,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025918124,4.83611E-05,South_East
1,7272,FH-208,2999.955996,0,FH-208,0,0,0,0,57699,,2.248395275,2.248627592,7,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025917806,4.83598E-05,South_East
1,7273,FI-208,2999.955996,5028,FI-208,5028,1,6.94444E-05,3715.795166,57700,,1.342395537,1.342234069,7,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.018916405,1.844E-05,South_East
1,7274,FJ-208,2999.955996,5029,FJ-208,5029,1,6.94444E-05,2117.585693,57701,,2.094222,2.093638823,10,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.017425866,1.19656E-05,South_East
1,7379,DV-207,2999.955996,5112,DV-207,5112,1,6.94444E-05,1110.646606,58157,,0.095976174,0.09592956,2,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.002825561,4.674E-08,South_West
1,7380,DW-207,2999.95617,0,DW-207,0,0,0,0,58158,,2.195551198,2.195167226,11,0,0,0,0,0,0,0,2999.95617,649500.07386000000,0,0,0.018122845,1.61961E-05,South_West
1,7381,DX-207,2999.955996,5113,DX-207,5113,1,6.94444E-05,802.9542847,58159,,0.613548824,0.613743871,1,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.025917169,4.83573E-05,South_West
1,7382,DY-207,2999.95617,5114,DY-207,5114,1,6.94444E-05,1311.544556,58160,,4.316768113,4.31530972,22,1,0,0,0,1,1,1,2999.95617,649500.07386000000,0,0,0.025917489,4.83586E-05,South_West
1,7383,DZ-207,2999.955996,5115,DZ-207,5115,1,6.94444E-05,1745.842041,58161,,5.267437655,5.266885498,22,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.025917167,4.83573E-05,South_West
1,7384,EA-207,2999.95617,5116,EA-207,5116,1,6.94444E-05,1928.23584,58162,,2.337148968,2.335923471,10,0,0,0,0,1,1,1,2999.95617,649500.07386000000,0,0,0.025917489,4.83586E-05,South_West
1,7385,EB-207,2999.955996,5117,EB-207,5117,1,6.94444E-05,2600.972412,58163,,1.780561283,1.779884368,9,0,0,0,0,0,0,0,2999.955996,649499.99886100000,0,0,0.025917169,4.83573E-05,South_West
1,7386,EC-207,2999.95617,0,EC-207,0,0,0,0,58164,,1.281487249,1.281808007,3,0,0,0,0,0,0,0,2999.95617,649500.07386000000,0,0,0.025917489,4.83586E-05,South_West
1,7387,ED-207,2999.955996,5118,ED-207,5118,1,6.94444E-05,3485.051514,58165,,3.274841524,3.275388978,14,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.025917169,4.83573E-05,South_West
1,7388,EE-207,2999.95617,5119,EE-207,5119,1,6.94444E-05,2619.476074,58166,,2.474293481,2.473913854,8,0,0,0,0,0,0,0,2999.95617,649500.07386000000,0,0,0.025917487,4.83585E-05,South_West
1,7389,EF-207,2999.955996,5120,EF-207,5120,1,6.94444E-05,2140.229248,58167,,2.702001577,2.702730274,15,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.025917169,4.83573E-05,South_West
1,7390,EG-207,2999.95617,0,EG-207,0,0,0,0,58168,,5.058946706,5.058468827,39,0,0,0,0,0,0,0,2999.95617,649500.07386000000,0,0,0.025523185,4.73868E-05,South_West
1,7391,EH-207,2999.955996,5121,EH-207,5121,2,0.000138889,11778.76611330000,58169,,17.79358674,17.79411302,126,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.005855718,1.01975E-06,South_West
1,7405,EV-207,2999.955996,5132,EV-207,5132,1,6.94444E-05,13991.31054690000,58183,,11.29093667,11.29004023,68,0,0,0,0,0,0,0,2999.955996,649499.99886200000,1,1,0.00615616,1.23448E-06,South_East
1,7406,EW-207,2999.95617,0,EW-207,0,0,0,0,58184,,10.38635128,10.38583646,72,0,0,0,0,0,0,0,2999.95617,649500.07386000000,0,0,0.017346398,1.22113E-05,South_East
1,7407,EX-207,2999.955996,5133,EX-207,5133,1,6.94444E-05,8336.624023,58185,,11.21538035,11.21509427,71,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.025917169,4.83573E-05,South_East
1,7408,EY-207,2999.95617,5134,EY-207,5134,1,6.94444E-05,7448.112793,58186,,11.99340869,11.99432977,102,0,0,0,0,0,0,0,2999.95617,649500.07386000000,0,0,0.025917489,4.83586E-05,South_East
1,7409,EZ-207,2999.955996,5135,EZ-207,5135,1,6.94444E-05,4454.719238,58187,,3.087896379,3.089551594,30,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.025917169,4.83573E-05,South_East
1,7410,FA-207,2999.95617,5136,FA-207,5136,1,6.94444E-05,2725.346436,58188,,5.292897121,5.293031089,47,0,0,0,0,0,0,0,2999.95617,649500.07386000000,0,0,0.025917487,4.83585E-05,South_East
1,7411,FB-207,2999.955996,5137,FB-207,5137,1,6.94444E-05,1692.738525,58189,,0.734684824,0.734254993,2,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.025917169,4.83573E-05,South_East
1,7412,FC-207,2999.95617,0,FC-207,0,0,0,0,58190,,1.995804832,1.996459631,6,0,0,0,0,0,0,0,2999.95617,649500.07386000000,0,0,0.025917489,4.83586E-05,South_East
1,7413,FD-207,2999.955996,5138,FD-207,5138,1,6.94444E-05,1393.213745,58191,,2.168030589,2.167571184,9,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.025917169,4.83573E-05,South_East
1,7414,FE-207,2999.95617,5139,FE-207,5139,1,6.94444E-05,1381.05542,58192,,4.876462289,4.876372568,21,0,0,0,0,0,0,0,2999.95617,649500.07386000000,0,0,0.025917489,4.83586E-05,South_East
1,7415,FF-207,2999.955996,5140,FF-207,5140,1,6.94444E-05,1257.780884,58193,,1.966253419,1.966482237,7,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.025917168,4.83573E-05,South_East
1,7416,FG-207,2999.95617,0,FG-207,0,0,0,0,58194,,2.199251455,2.199423911,8,0,0,0,0,0,0,0,2999.95617,649500.07386000000,1,1,0.025917488,4.83585E-05,South_East
1,7417,FH-207,2999.955996,5141,FH-207,5141,2,0.000138889,2271.012146,58195,,2.220063529,2.220002364,11,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.025917169,4.83573E-05,South_East
1,7418,FI-207,2999.95617,0,FI-207,0,0,0,0,58196,,4.808682113,4.809224897,25,0,0,0,0,1,1,1,2999.95617,649500.07386000000,0,0,0.025917489,4.83586E-05,South_East
1,7419,FJ-207,2999.955996,5142,FJ-207,5142,1,6.94444E-05,1973.398315,58197,,3.597485098,3.59998365,17,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.025917169,4.83573E-05,South_East
1,7420,FK-207,2999.95617,5143,FK-207,5143,1,6.94444E-05,1109.115112,58198,,1.496434588,1.496469882,8,0,0,0,0,0,0,0,2999.95617,649500.07386000000,1,1,0.015245118,8.67983E-06,South_East
1,7421,FL-207,2999.955996,5144,FL-207,5144,1,6.94444E-05,1598.813599,58199,,3.682259298,3.681990617,13,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.009833464,2.92439E-06,South_East
1,7524,DV-206,2999.955996,5205,DV-206,5205,1,6.94444E-05,571.0639648,58653,,0.147591061,0.147589187,1,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.020655931,2.35193E-05,South_West
1,7525,DW-206,2999.955996,0,DW-206,0,0,0,0,58654,,0.964344525,0.964099999,1,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.02577251,4.79985E-05,South_West
1,7526,DX-206,2999.955996,5206,DX-206,5206,1,6.94444E-05,650.8760376,58655,,1.145426617,1.146498062,3,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025916531,4.83547E-05,South_West
1,7527,DY-206,2999.955996,0,DY-206,0,0,0,0,58656,,0.695398346,0.695641316,2,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.02591685,4.8356E-05,South_West
1,7528,DZ-206,2999.955996,5207,DZ-206,5207,1,6.94444E-05,1118.749512,58657,,0.923905302,0.923902568,5,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025916529,4.83547E-05,South_West
1,7529,EA-206,2999.955996,0,EA-206,0,0,0,0,58658,,6.390638392,6.390525792,33,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.02591685,4.8356E-05,South_West
1,7530,EB-206,2999.955996,5208,EB-206,5208,1,6.94444E-05,2660.067871,58659,,2.251608158,2.252027554,14,0,0,0,0,1,1,1,2999.955996,649499.99885800000,0,0,0.025916531,4.83547E-05,South_West
1,7531,EC-206,2999.955996,0,EC-206,0,0,0,0,58660,,4.001060678,3.999991326,18,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.02591685,4.8356E-05,South_West
1,7532,ED-206,2999.955996,5209,ED-206,5209,1,6.94444E-05,5167.770996,58661,,5.914516291,5.913827091,30,0,0,0,0,1,1,1,2999.955996,649499.99886000000,0,0,0.025916531,4.83547E-05,South_West
1,7533,EE-206,2999.955996,0,EE-206,0,0,0,0,58662,,1.958291866,1.958860161,11,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.025916848,0.000048356,South_West
1,7534,EF-206,2999.955996,5210,EF-206,5210,1,6.94444E-05,2751.384521,58663,,1.321806247,1.321972697,10,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025916531,4.83547E-05,South_West
1,7535,EG-206,2999.955996,0,EG-206,0,0,0,0,58664,,6.325237798,6.324901805,38,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.024875506,4.30904E-05,South_West
1,7536,EH-206,2999.955996,0,EH-206,0,0,0,0,58665,,10.00752,10.00710361,66,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.000241507,1.68E-09,South_West
1,7551,EW-206,2999.955996,0,EW-206,0,0,0,0,58680,,8.590072636,8.587319449,54,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.020177722,2.28496E-05,South_East
1,7552,EX-206,2999.955996,5218,EX-206,5218,1,6.94444E-05,13603.38281250000,58681,,11.08865877,11.08882915,69,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.011848361,5.2208E-06,South_East
1,7553,EY-206,2999.955996,0,EY-206,0,0,0,0,58682,,10.39277971,10.39285222,74,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.022816906,2.2745E-05,South_East
1,7554,EZ-206,2999.955996,5219,EZ-206,5219,1,6.94444E-05,7512.484863,58683,,7.763593201,7.764984127,66,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.022286533,1.52662E-05,South_East
1,7555,FA-206,2999.955996,0,FA-206,0,0,0,0,58684,,5.140646189,5.138112672,45,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.025916848,0.000048356,South_East
1,7556,FB-206,2999.955996,5220,FB-206,5220,1,6.94444E-05,1641.260986,58685,,3.449355532,3.449920508,18,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025916531,4.83547E-05,South_East
1,7557,FC-206,2999.955996,0,FC-206,0,0,0,0,58686,,2.718666671,2.718149593,16,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.02591685,4.8356E-05,South_East
1,7558,FD-206,2999.955996,5221,FD-206,5221,1,6.94444E-05,1448.702393,58687,,1.243072275,1.243297855,8,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025916531,4.83547E-05,South_East
1,7559,FE-206,2999.955996,0,FE-206,0,0,0,0,58688,,1.393310402,1.392952642,8,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.02591685,4.8356E-05,South_East
1,7560,FF-206,2999.955996,5222,FF-206,5222,1,6.94444E-05,1157.826782,58689,,1.733542675,1.733073256,9,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.02591653,4.83547E-05,South_East
1,7561,FG-206,2999.955996,0,FG-206,0,0,0,0,58690,,0.018260606,0.018291291,1,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.025916849,0.000048356,South_East
1,7562,FH-206,2999.955996,0,FH-206,0,0,0,0,58691,,0,0,0,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025916531,4.83547E-05,South_East
1,7563,FI-206,2999.955996,0,FI-206,0,0,0,0,58692,,1.415940484,1.415963576,6,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.02591685,4.8356E-05,South_East
1,7564,FJ-206,2999.955996,5223,FJ-206,5223,1,6.94444E-05,931.7241211,58693,,0.089156243,0.089233883,2,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025916531,4.83547E-05,South_East
1,7565,FK-206,2999.955996,0,FK-206,0,0,0,0,58694,,0.981324513,0.979845949,3,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.025680533,4.79823E-05,South_East
1,7566,FL-206,2999.955996,5224,FL-206,5224,1,6.94444E-05,832.2345581,58695,,1.561000918,1.561026025,2,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.024709647,4.28522E-05,South_East
1,7669,DV-205,2999.955996,5287,DV-205,5287,1,6.94444E-05,547.6640625,59149,,0.821167223,0.821253779,2,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.024759961,4.37617E-05,South_West
1,7670,DW-205,2999.955996,0,DW-205,0,0,0,0,59150,,0,0,0,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025916213,4.83535E-05,South_West
1,7671,DX-205,2999.955996,0,DX-205,0,0,0,0,59151,,2.253067984,2.254319767,15,0,0,0,0,0,0,0,2999.955996,649499.99886000000,1,1,0.025915894,4.83522E-05,South_West
1,7672,DY-205,2999.955996,5288,DY-205,5288,1,6.94444E-05,852.15625,59152,,1.23131606,1.231047795,7,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025916213,4.83535E-05,South_West
1,7673,DZ-205,2999.955996,5289,DZ-205,5289,1,6.94444E-05,908.8768311,59153,,2.086525851,2.086127807,12,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025915892,4.83522E-05,South_West
1,7674,EA-205,2999.955996,5290,EA-205,5290,1,6.94444E-05,1420.878662,59154,,4.472314645,4.472274522,27,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025916213,4.83535E-05,South_West
1,7675,EB-205,2999.955996,0,EB-205,0,0,0,0,59155,,2.107947068,2.107668788,18,0,0,0,0,0,0,0,2999.955996,649499.99885800000,0,0,0.025915894,4.83522E-05,South_West
1,7676,EC-205,2999.955996,0,EC-205,0,0,0,0,59156,,2.233514713,2.23307078,9,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025916213,4.83535E-05,South_West
1,7677,ED-205,2999.955996,5291,ED-205,5291,1,6.94444E-05,2803.577881,59157,,2.223521027,2.22383742,10,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025915894,4.83522E-05,South_West
1,7678,EE-205,2999.955996,5292,EE-205,5292,1,6.94444E-05,5948.126953,59158,,6.441762392,6.442089127,36,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025916211,4.83535E-05,South_West
1,7679,EF-205,2999.955996,5293,EF-205,5293,1,6.94444E-05,8312.088867,59159,,9.742098684,9.742139688,65,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025915894,4.83522E-05,South_West
1,7680,EG-205,2999.955996,5294,EG-205,5294,1,6.94444E-05,4160.462402,59160,,0.922600754,0.923081802,4,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.023326265,3.51675E-05,South_West
1,7699,EZ-205,2999.955996,5307,EZ-205,5307,1,6.94444E-05,7941.502441,59179,,6.272965932,6.27323851,31,0,0,0,0,2,2,2,2999.955996,649499.99886000000,0,0,0.011650202,4.16539E-06,South_East
1,7700,FA-205,2999.955996,5308,FA-205,5308,1,6.94444E-05,4707.484863,59180,,9.45243201,9.451169097,52,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025757735,4.81457E-05,South_East
1,7701,FB-205,2999.955996,5309,FB-205,5309,1,6.94444E-05,2004.5177,59181,,3.800506227,3.800891289,17,0,0,0,0,1,1,1,2999.955996,649499.99886000000,0,0,0.025915894,4.83522E-05,South_East
1,7702,FC-205,2999.955996,0,FC-205,0,0,0,0,59182,,1.04230588,1.04230493,4,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025916213,4.83535E-05,South_East
1,7703,FD-205,2999.955996,5310,FD-205,5310,1,6.94444E-05,1823.295166,59183,,4.301763264,4.301600496,19,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025915894,4.83522E-05,South_East
1,7704,FE-205,2999.955996,5311,FE-205,5311,1,6.94444E-05,1017.597168,59184,,1.770497484,1.771284982,11,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025916213,4.83535E-05,South_East
1,7705,FF-205,2999.955996,5312,FF-205,5312,1,6.94444E-05,1480.819824,59185,,2.525533173,2.524983993,14,0,0,0,0,0,0,0,2999.955996,649499.99886000000,1,1,0.025915893,4.83522E-05,South_East
1,7706,FG-205,2999.955996,5313,FG-205,5313,1,6.94444E-05,989.2230835,59186,,1.227057821,1.226958078,4,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025916211,4.83535E-05,South_East
1,7707,FH-205,2999.955996,0,FH-205,0,0,0,0,59187,,0.896600115,0.896585973,4,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025915894,4.83522E-05,South_East
1,7708,FI-205,2999.955996,5314,FI-205,5314,1,6.94444E-05,923.1439819,59188,,1.345642101,1.345700268,6,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025916213,4.83535E-05,South_East
1,7709,FJ-205,2999.955996,5315,FJ-205,5315,1,6.94444E-05,847.3014526,59189,,2.781717671,2.783163732,14,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025915894,4.83522E-05,South_East
1,7710,FK-205,2999.955996,5316,FK-205,5316,1,6.94444E-05,808.628418,59190,,2.422486495,2.419993945,9,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025916213,4.83535E-05,South_East
1,7711,FL-205,2999.955996,5317,FL-205,5317,1,6.94444E-05,545.324646,59191,,0.596226343,0.595789663,4,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025915892,4.83522E-05,South_East
1,7712,FM-205,2999.955996,0,FM-205,0,0,0,0,59192,,1.688384616,1.688532987,3,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.021103518,2.54717E-05,South_East
1,7713,FN-205,2999.955996,5318,FN-205,5318,1,6.94444E-05,601.6118164,59193,,3.122655649,3.121513488,10,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.010125428,2.40786E-06,South_East
1,7813,DU-204,2999.955996,5390,DU-204,5390,1,6.94444E-05,312.9195862,59644,,1.775637262,1.775160033,12,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.012562997,5.4814E-06,South_West
1,7814,DV-204,2999.955996,5391,DV-204,5391,1,6.94444E-05,387.2312012,59645,,2.514376213,2.51626652,10,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.025915256,4.83497E-05,South_West
1,7815,DW-204,2999.955996,5392,DW-204,5392,1,6.94444E-05,804.7366943,59646,,1.334929846,1.336051175,4,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025915575,4.83509E-05,South_West
1,7816,DX-204,2999.955996,0,DX-204,0,0,0,0,59647,,0.307614857,0.30760195,2,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.025915256,4.83497E-05,South_West
1,7817,DY-204,2999.955996,5393,DY-204,5393,1,6.94444E-05,956.045166,59648,,3.681181158,3.683825646,16,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025915575,4.83509E-05,South_West
1,7818,DZ-204,2999.955996,5394,DZ-204,5394,1,6.94444E-05,802.1442261,59649,,1.465119278,1.463965428,5,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.025915254,4.83497E-05,South_West
1,7819,EA-204,2999.955996,5395,EA-204,5395,1,6.94444E-05,1009.515076,59650,,2.808260725,2.807870534,8,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025915575,4.83509E-05,South_West
1,7820,EB-204,2999.955996,0,EB-204,0,0,0,0,59651,,1.041583902,1.041467257,3,0,0,0,0,0,0,0,2999.955996,649499.99886100000,0,0,0.025915256,4.83497E-05,South_West
1,7821,EC-204,2999.955996,5396,EC-204,5396,1,6.94444E-05,1605.142578,59652,,3.39184109,3.390825827,24,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025915575,4.83509E-05,South_West
1,7822,ED-204,2999.955996,5397,ED-204,5397,1,6.94444E-05,1404.284668,59653,,1.09826983,1.099523336,2,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.025915256,4.83497E-05,South_West
1,7823,EE-204,2999.955996,5398,EE-204,5398,1,6.94444E-05,5162.455078,59654,,2.033512681,2.032589366,11,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025915573,4.83509E-05,South_West
1,7824,EF-204,2999.955996,5399,EF-204,5399,1,6.94444E-05,6137.721191,59655,,7.382990162,7.383423804,60,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.025915256,4.83497E-05,South_West
1,7825,EG-204,2999.955996,5400,EG-204,5400,1,6.94444E-05,8018.598633,59656,,13.12367271,13.12381872,89,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.020935061,2.60589E-05,South_West
1,7842,EX-204,2999.955996,0,EX-204,0,0,0,0,59673,,6.912823008,6.913620227,54,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.018679691,1.55277E-05,South_East
1,7843,EY-204,2999.955996,5412,EY-204,5412,1,6.94444E-05,10478.86816410000,59674,,8.435431585,8.435273284,61,0,0,0,0,0,0,0,2999.955996,649499.99886000000,1,1,0.007653954,1.01356E-06,South_East
